        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
2016-01-09 16:13:47 ,             1150.5   ,               1124.0   ,               59.0   ,         11   ,                        3   ,                   0   ,                    7   ,                         752   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:48 ,             1150.5   ,               1124.0   ,               59.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         752   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:49 ,             1150.5   ,               1124.0   ,               59.0   ,         10   ,                        3   ,                   0   ,                    7   ,                         752   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:50 ,             1150.5   ,               1124.0   ,               59.0   ,         11   ,                        3   ,                   0   ,                    7   ,                         752   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:51 ,             1150.5   ,               1124.0   ,               59.0   ,         12   ,                        5   ,                   0   ,                    7   ,                         752   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:13:52 ,             1150.5   ,               1124.0   ,               58.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         752   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:13:53 ,             1150.5   ,               1124.0   ,               58.0   ,         11   ,                        5   ,                   0   ,                    4   ,                         576   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:54 ,             1150.5   ,               1124.0   ,               58.0   ,          9   ,                        4   ,                   0   ,                    3   ,                         576   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:55 ,             1150.5   ,               1124.0   ,               59.0   ,         11   ,                        6   ,                   0   ,                    4   ,                         576   ,                        34   ,               0   , 1.0310   ,
2016-01-09 16:13:56 ,             1150.5   ,               1124.0   ,               59.0   ,         11   ,                        5   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:13:57 ,             1150.5   ,               1124.0   ,               59.0   ,         12   ,                        5   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:13:58 ,             1150.5   ,               1124.0   ,               59.0   ,         13   ,                        6   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:13:59 ,             1150.5   ,               1124.0   ,               59.0   ,         14   ,                        6   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:00 ,             1150.5   ,               1124.0   ,               59.0   ,         16   ,                        6   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:01 ,             1150.5   ,               1124.0   ,               59.0   ,         17   ,                        6   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:02 ,             1150.5   ,               1124.0   ,               59.0   ,         22   ,                        7   ,                   0   ,                    4   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:03 ,             1150.5   ,               1124.0   ,               59.0   ,         22   ,                        6   ,                   0   ,                    4   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:04 ,             1150.5   ,               1124.0   ,               58.0   ,         17   ,                        5   ,                   0   ,                    3   ,                         594   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:05 ,              587.9   ,                800.0   ,               58.0   ,         18   ,                        4   ,                   0   ,                    4   ,                         594   ,                        38   ,              16   , 0.7870   ,
2016-01-09 16:14:06 ,              587.9   ,                800.0   ,               57.0   ,         29   ,                        7   ,                   0   ,                    8   ,                         594   ,                        38   ,              16   , 0.7870   ,
2016-01-09 16:14:07 ,              587.9   ,                800.0   ,               57.0   ,         25   ,                        7   ,                   0   ,                    5   ,                         594   ,                        38   ,              16   , 0.7870   ,
2016-01-09 16:14:08 ,              405.0   ,                405.0   ,               57.0   ,         48   ,                       15   ,                   0   ,                   14   ,                         594   ,                        38   ,              16   , 0.7680   ,
2016-01-09 16:14:09 ,              405.0   ,                405.0   ,               57.0   ,         46   ,                       14   ,                   0   ,                   14   ,                         594   ,                        38   ,              16   , 0.7680   ,
2016-01-09 16:14:10 ,              405.0   ,                405.0   ,               57.0   ,         54   ,                       17   ,                   0   ,                   14   ,                         594   ,                        38   ,              16   , 0.7680   ,
2016-01-09 16:14:11 ,              405.0   ,                405.0   ,               56.0   ,         45   ,                       16   ,                   0   ,                   12   ,                         594   ,                        38   ,              16   , 0.7680   ,
2016-01-09 16:14:12 ,              405.0   ,                405.0   ,               56.0   ,         49   ,                       17   ,                   0   ,                   14   ,                         594   ,                        38   ,              16   , 0.7680   ,
2016-01-09 16:14:13 ,              405.0   ,                405.0   ,               56.0   ,         48   ,                       15   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:14 ,              324.0   ,                405.0   ,               56.0   ,         52   ,                       16   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:15 ,              324.0   ,                405.0   ,               55.0   ,         52   ,                       15   ,                   0   ,                   11   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:16 ,              405.0   ,                405.0   ,               56.0   ,         47   ,                       14   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:17 ,              405.0   ,                405.0   ,               55.0   ,         60   ,                       19   ,                   0   ,                   15   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:18 ,              405.0   ,                405.0   ,               55.0   ,         54   ,                       16   ,                   0   ,                   16   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:19 ,              405.0   ,                405.0   ,               55.0   ,         55   ,                       17   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:20 ,              405.0   ,                405.0   ,               55.0   ,         48   ,                       16   ,                   0   ,                   12   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:21 ,              405.0   ,                405.0   ,               55.0   ,         43   ,                       14   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:22 ,              405.0   ,                405.0   ,               55.0   ,         43   ,                       14   ,                   0   ,                   11   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:23 ,              405.0   ,                405.0   ,               54.0   ,         48   ,                       14   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:24 ,              405.0   ,                405.0   ,               54.0   ,         52   ,                       16   ,                   0   ,                   15   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:25 ,              405.0   ,                405.0   ,               54.0   ,         48   ,                       16   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:26 ,              405.0   ,                405.0   ,               54.0   ,         43   ,                       15   ,                   0   ,                   13   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:27 ,              405.0   ,                405.0   ,               54.0   ,         47   ,                       15   ,                   0   ,                   16   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:28 ,              405.0   ,                405.0   ,               54.0   ,         48   ,                       15   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:29 ,              405.0   ,                405.0   ,               53.0   ,         51   ,                       17   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:30 ,              405.0   ,                405.0   ,               53.0   ,         52   ,                       16   ,                   0   ,                   16   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:31 ,              405.0   ,                405.0   ,               53.0   ,         49   ,                       15   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:32 ,              405.0   ,                405.0   ,               53.0   ,         54   ,                       17   ,                   0   ,                   16   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:33 ,              405.0   ,                405.0   ,               53.0   ,         54   ,                       17   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:34 ,              405.0   ,                405.0   ,               53.0   ,         49   ,                       16   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:35 ,              405.0   ,                405.0   ,               53.0   ,         45   ,                       14   ,                   0   ,                   13   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:36 ,              405.0   ,                405.0   ,               53.0   ,         47   ,                       15   ,                   0   ,                   11   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:37 ,              405.0   ,                405.0   ,               53.0   ,         48   ,                       17   ,                   0   ,                   14   ,                         594   ,                        34   ,              16   , 0.7680   ,
2016-01-09 16:14:38 ,              405.0   ,                405.0   ,               53.0   ,         40   ,                       13   ,                   0   ,                   11   ,                         594   ,                        35   ,              16   , 0.7680   ,
2016-01-09 16:14:39 ,              901.0   ,               1124.0   ,               54.0   ,         46   ,                       61   ,                   0   ,                    5   ,                         833   ,                        39   ,              16   , 0.9370   ,
2016-01-09 16:14:40 ,             1092.0   ,               1124.0   ,               56.0   ,         33   ,                       28   ,                   0   ,                    2   ,                         825   ,                        40   ,              16   , 0.9930   ,
2016-01-09 16:14:41 ,             1150.5   ,               1124.0   ,               57.0   ,         78   ,                       64   ,                   0   ,                    6   ,                         837   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:42 ,             1150.5   ,               1124.0   ,               58.0   ,         69   ,                       57   ,                   0   ,                    5   ,                         837   ,                        41   ,               0   , 1.0310   ,
2016-01-09 16:14:43 ,             1150.5   ,               1124.0   ,               58.0   ,         92   ,                       77   ,                   0   ,                    7   ,                         837   ,                        41   ,               0   , 1.0310   ,
2016-01-09 16:14:44 ,             1150.5   ,               1124.0   ,               59.0   ,         64   ,                       54   ,                   0   ,                    4   ,                         857   ,                        44   ,               0   , 1.0310   ,
2016-01-09 16:14:45 ,             1150.5   ,               1124.0   ,               60.0   ,         98   ,                       83   ,                   0   ,                    7   ,                         857   ,                        44   ,               0   , 1.0310   ,
2016-01-09 16:14:46 ,             1150.5   ,               1124.0   ,               60.0   ,         98   ,                       85   ,                   0   ,                    6   ,                         860   ,                        44   ,               0   , 1.0310   ,
2016-01-09 16:14:47 ,             1150.5   ,               1124.0   ,               61.0   ,         98   ,                       84   ,                   0   ,                    6   ,                         864   ,                        40   ,               0   , 1.0310   ,
2016-01-09 16:14:48 ,             1150.5   ,               1124.0   ,               60.0   ,         91   ,                       75   ,                   0   ,                    7   ,                         864   ,                        38   ,               0   , 1.0310   ,
2016-01-09 16:14:49 ,             1150.5   ,               1124.0   ,               62.0   ,         98   ,                       81   ,                   0   ,                    6   ,                         897   ,                        46   ,               0   , 1.0310   ,
2016-01-09 16:14:50 ,             1150.5   ,               1124.0   ,               60.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        46   ,               0   , 1.0310   ,
2016-01-09 16:14:51 ,             1150.5   ,               1124.0   ,               59.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        46   ,               0   , 1.0310   ,
2016-01-09 16:14:52 ,             1150.5   ,               1124.0   ,               59.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        46   ,               0   , 1.0310   ,
2016-01-09 16:14:53 ,             1150.5   ,               1124.0   ,               58.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        46   ,               0   , 1.0310   ,
2016-01-09 16:14:54 ,             1150.5   ,               1124.0   ,               58.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        46   ,               0   , 1.0310   ,
2016-01-09 16:14:55 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,               0   , 1.0310   ,
2016-01-09 16:14:56 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,               0   , 1.0310   ,
2016-01-09 16:14:57 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,               0   , 1.0310   ,
2016-01-09 16:14:58 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,               0   , 1.0310   ,
2016-01-09 16:14:59 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,               0   , 1.0310   ,
2016-01-09 16:15:00 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,               0   , 1.0310   ,
2016-01-09 16:15:01 ,              548.6   ,                800.0   ,               55.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,              16   , 0.7870   ,
2016-01-09 16:15:02 ,              548.6   ,                800.0   ,               55.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,              16   , 0.7870   ,
2016-01-09 16:15:03 ,              231.4   ,                405.0   ,               55.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,              16   , 0.7680   ,
2016-01-09 16:15:04 ,              231.4   ,                405.0   ,               54.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,              16   , 0.7680   ,
2016-01-09 16:15:05 ,              231.4   ,                405.0   ,               54.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,              16   , 0.7680   ,
2016-01-09 16:15:06 ,              135.0   ,                405.0   ,               54.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         0   ,              16   , 0.7680   ,
        Date        , GPU Core Clock [MHz] , GPU Memory Clock [MHz] , GPU Temperature [°C] , GPU Load [%] , Memory Controller Load [%] , Video Engine Load [%] , Bus Interface Load [%] , Memory Usage (Dedicated) [MB] , Memory Usage (Dynamic) [MB] , PerfCap Reason [] , VDDC [V] ,
2016-01-09 16:53:41 ,              548.6   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7870   ,
2016-01-09 16:53:41 ,              548.6   ,                800.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7870   ,
2016-01-09 16:53:42 ,              270.0   ,                405.0   ,               48.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:43 ,              270.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:44 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:45 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:46 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:47 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:48 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:49 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:50 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:51 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:52 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:53 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:54 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:55 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:56 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:57 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:58 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:53:59 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:00 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:01 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:02 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:03 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:04 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:05 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:06 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:07 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:08 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:09 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:10 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:11 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:12 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:13 ,              135.0   ,                405.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:14 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:15 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:16 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:17 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:18 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:19 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:20 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         934   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:21 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         830   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:22 ,              135.0   ,                405.0   ,               46.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         486   ,                        29   ,              16   , 0.7750   ,
2016-01-09 16:54:23 ,              901.0   ,               1124.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         487   ,                        13   ,              16   , 0.9000   ,
2016-01-09 16:54:24 ,              901.0   ,               1124.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                          95   ,                         6   ,              16   , 0.9000   ,
2016-01-09 16:54:25 ,              901.0   ,               1124.0   ,               47.0   ,          0   ,                        0   ,                   0   ,                    0   ,                           0   ,                         1   ,              16   , 0.9000   ,
2016-01-09 16:54:26 ,              549.0   ,                800.0   ,               47.0   ,          5   ,                        0   ,                   0   ,                    2   ,                         156   ,                        30   ,              16   , 0.7930   ,
2016-01-09 16:54:27 ,              549.0   ,                800.0   ,               48.0   ,         50   ,                       36   ,                   0   ,                    5   ,                         447   ,                        31   ,              16   , 0.7930   ,
2016-01-09 16:54:28 ,             1150.5   ,               1124.0   ,               52.0   ,         90   ,                       70   ,                   0   ,                    6   ,                         449   ,                        29   ,               0   , 1.0310   ,
2016-01-09 16:54:29 ,             1150.5   ,               1124.0   ,               53.0   ,         95   ,                       76   ,                   0   ,                    7   ,                         447   ,                        29   ,               0   , 1.0310   ,
2016-01-09 16:54:30 ,             1150.5   ,               1124.0   ,               54.0   ,         98   ,                       73   ,                   0   ,                    7   ,                         447   ,                        29   ,               0   , 1.0310   ,
2016-01-09 16:54:31 ,             1150.5   ,               1124.0   ,               54.0   ,         98   ,                       81   ,                   0   ,                    8   ,                         446   ,                        30   ,               0   , 1.0310   ,
2016-01-09 16:54:32 ,             1150.5   ,               1124.0   ,               55.0   ,         98   ,                       77   ,                   0   ,                    7   ,                         445   ,                        30   ,               0   , 1.0310   ,
2016-01-09 16:54:33 ,             1137.5   ,               1124.0   ,               56.0   ,         96   ,                       81   ,                   0   ,                    7   ,                         449   ,                        29   ,               1   , 1.0180   ,
2016-01-09 16:54:34 ,             1137.5   ,               1124.0   ,               56.0   ,         97   ,                       78   ,                   0   ,                    7   ,                         449   ,                        30   ,               1   , 1.0180   ,
2016-01-09 16:54:35 ,             1137.5   ,               1124.0   ,               57.0   ,         98   ,                       80   ,                   0   ,                    7   ,                         449   ,                        30   ,               1   , 1.0180   ,
2016-01-09 16:54:36 ,             1137.5   ,               1124.0   ,               57.0   ,         94   ,                       80   ,                   0   ,                    7   ,                         451   ,                        32   ,               1   , 1.0180   ,
2016-01-09 16:54:37 ,             1137.5   ,               1124.0   ,               58.0   ,         97   ,                       83   ,                   0   ,                    8   ,                         451   ,                        32   ,               1   , 1.0180   ,
2016-01-09 16:54:38 ,             1150.5   ,               1124.0   ,               59.0   ,         95   ,                       79   ,                   0   ,                    7   ,                         451   ,                        32   ,               0   , 1.0310   ,
2016-01-09 16:54:39 ,             1150.5   ,               1124.0   ,               59.0   ,         97   ,                       81   ,                   0   ,                    7   ,                         451   ,                        32   ,               0   , 1.0310   ,
2016-01-09 16:54:40 ,             1150.5   ,               1124.0   ,               59.0   ,         97   ,                       78   ,                   0   ,                    7   ,                         451   ,                        32   ,               0   , 1.0310   ,
2016-01-09 16:54:41 ,             1150.5   ,               1124.0   ,               60.0   ,         96   ,                       78   ,                   0   ,                    7   ,                         451   ,                        31   ,               0   , 1.0310   ,
2016-01-09 16:54:42 ,             1150.5   ,               1124.0   ,               60.0   ,         94   ,                       79   ,                   0   ,                    7   ,                         451   ,                        31   ,               0   , 1.0310   ,
2016-01-09 16:54:43 ,             1150.5   ,               1124.0   ,               61.0   ,         94   ,                       79   ,                   0   ,                    7   ,                         451   ,                        31   ,               0   , 1.0310   ,
2016-01-09 16:54:44 ,             1150.5   ,               1124.0   ,               61.0   ,         98   ,                       77   ,                   0   ,                    7   ,                         451   ,                        32   ,               0   , 1.0310   ,
2016-01-09 16:54:45 ,             1150.5   ,               1124.0   ,               60.0   ,         60   ,                       42   ,                   0   ,                   10   ,                         882   ,                       125   ,               0   , 1.0310   ,
2016-01-09 16:54:46 ,             1150.5   ,               1124.0   ,               60.0   ,         98   ,                       73   ,                   0   ,                    6   ,                         900   ,                        43   ,               0   , 1.0310   ,
2016-01-09 16:54:47 ,             1150.5   ,               1124.0   ,               61.0   ,         98   ,                       77   ,                   0   ,                    6   ,                         900   ,                        43   ,               0   , 1.0310   ,
2016-01-09 16:54:48 ,             1150.5   ,               1124.0   ,               62.0   ,         98   ,                       83   ,                   0   ,                    7   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:49 ,             1150.5   ,               1124.0   ,               59.0   ,         10   ,                        3   ,                   0   ,                    7   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:50 ,             1150.5   ,               1124.0   ,               59.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:51 ,             1150.5   ,               1124.0   ,               59.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:52 ,             1150.5   ,               1124.0   ,               59.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:53 ,             1150.5   ,               1124.0   ,               58.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:54 ,             1150.5   ,               1124.0   ,               58.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:55 ,             1150.5   ,               1124.0   ,               58.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:56 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:57 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:58 ,             1150.5   ,               1124.0   ,               57.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:54:59 ,             1150.5   ,               1124.0   ,               56.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
2016-01-09 16:55:00 ,             1150.5   ,               1124.0   ,               56.0   ,          0   ,                        0   ,                   0   ,                    0   ,                         900   ,                        35   ,               0   , 1.0310   ,
